,algo,mean_test_score,std_test_score,params
117,decisiontree,0.726680813101268,0.03642483387211337,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 1}"
118,decisiontree,0.7579188012918611,0.023692662328161564,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 2}"
119,decisiontree,0.7436472584072665,0.03235260743652791,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 5}"
120,decisiontree,0.7446025787851108,0.030923663429509494,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 10}"
121,decisiontree,0.7233656736132483,0.03390701269365038,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 15}"
122,decisiontree,0.7369681481313406,0.037730583170872384,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 20}"
123,decisiontree,0.7260506202784799,0.04361229525146992,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 100}"
124,decisiontree,0.7427354479367201,0.029985511307850415,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 200}"
125,decisiontree,0.7436241915798164,0.037504658443685786,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 500}"
126,decisiontree,0.7280940654508721,0.04656683788306709,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'min_samples_leaf': 1}"
127,decisiontree,0.7396648959902965,0.03324423173260869,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'min_samples_leaf': 2}"
128,decisiontree,0.700714769067489,0.04246658401814457,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'min_samples_leaf': 5}"
129,decisiontree,0.7348639604639376,0.0321671377177609,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'min_samples_leaf': 10}"
130,decisiontree,0.7104145401290148,0.031982978372563316,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'min_samples_leaf': 15}"
131,decisiontree,0.7268719859611358,0.044494841471266235,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'min_samples_leaf': 20}"
132,decisiontree,0.7056849637700601,0.04608188791039488,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'min_samples_leaf': 100}"
133,decisiontree,0.7053803801144329,0.05426445102760897,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'min_samples_leaf': 200}"
134,decisiontree,0.7346367387952112,0.04268379862466186,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'min_samples_leaf': 500}"
135,decisiontree,0.7691810877618235,0.015570622293601224,"{'criterion': 'gini', 'max_depth': 4, 'max_features': None, 'min_samples_leaf': 1}"
136,decisiontree,0.7691810877618235,0.015570622293601224,"{'criterion': 'gini', 'max_depth': 4, 'max_features': None, 'min_samples_leaf': 2}"
137,decisiontree,0.7695861645324176,0.015979807235550817,"{'criterion': 'gini', 'max_depth': 4, 'max_features': None, 'min_samples_leaf': 5}"
138,decisiontree,0.7698033423849746,0.015943746424354786,"{'criterion': 'gini', 'max_depth': 4, 'max_features': None, 'min_samples_leaf': 10}"
139,decisiontree,0.7698429806166556,0.0159300105211498,"{'criterion': 'gini', 'max_depth': 4, 'max_features': None, 'min_samples_leaf': 15}"
140,decisiontree,0.7698596809575133,0.015963629600218722,"{'criterion': 'gini', 'max_depth': 4, 'max_features': None, 'min_samples_leaf': 20}"
141,decisiontree,0.7791525075883181,0.012200810631328456,"{'criterion': 'gini', 'max_depth': 4, 'max_features': None, 'min_samples_leaf': 100}"
142,decisiontree,0.7812256498932026,0.013267692660716705,"{'criterion': 'gini', 'max_depth': 4, 'max_features': None, 'min_samples_leaf': 200}"
143,decisiontree,0.7804576175744461,0.013227873480598208,"{'criterion': 'gini', 'max_depth': 4, 'max_features': None, 'min_samples_leaf': 500}"
144,decisiontree,0.7437190999264076,0.03715304053077401,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'min_samples_leaf': 1}"
145,decisiontree,0.7623930665979926,0.022886093196662346,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'min_samples_leaf': 2}"
146,decisiontree,0.7354786363799052,0.05291263705682138,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'min_samples_leaf': 5}"
147,decisiontree,0.7609846139170173,0.02729919632053071,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'min_samples_leaf': 10}"
148,decisiontree,0.7660990886201658,0.01938887218027159,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'min_samples_leaf': 15}"
149,decisiontree,0.7487927745276135,0.0354419680354665,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'min_samples_leaf': 20}"
150,decisiontree,0.7404003541849504,0.042357979500189435,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'min_samples_leaf': 100}"
151,decisiontree,0.7494027048105791,0.029084731561460405,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'min_samples_leaf': 200}"
152,decisiontree,0.7516506356199251,0.025516250125692565,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'min_samples_leaf': 500}"
153,decisiontree,0.7509328943676644,0.03504429336309464,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1}"
154,decisiontree,0.7425510941208633,0.0437324113192881,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2}"
155,decisiontree,0.750982519668366,0.0315167850766756,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5}"
156,decisiontree,0.7636029967377236,0.022539531440869703,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 10}"
157,decisiontree,0.7537305514022982,0.03042290983376623,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 15}"
158,decisiontree,0.7452125080376999,0.03600337787710738,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20}"
159,decisiontree,0.7553626450988649,0.02952507690963373,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 100}"
160,decisiontree,0.763941832714782,0.024107522189733395,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 200}"
161,decisiontree,0.7501136610578162,0.0351179160662509,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 500}"
162,decisiontree,0.7498410855578841,0.022786278172903376,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1}"
163,decisiontree,0.728924908819121,0.020276722441488187,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2}"
164,decisiontree,0.7448278960323083,0.034551687252425085,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 5}"
165,decisiontree,0.7509073392686064,0.04198816569528273,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10}"
166,decisiontree,0.7344903963323658,0.035945574562476795,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 15}"
167,decisiontree,0.7403164654859464,0.04734564645526552,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 20}"
168,decisiontree,0.7465853266996374,0.03187926993791273,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 100}"
169,decisiontree,0.7399213743247447,0.034902300249664876,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 200}"
170,decisiontree,0.7534562653848051,0.02780691057572522,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 500}"
171,decisiontree,0.7817620300911864,0.01277770751143111,"{'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 1}"
172,decisiontree,0.7822497898358253,0.012694168015277108,"{'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 2}"
173,decisiontree,0.7837186991409685,0.012247603670430532,"{'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 5}"
174,decisiontree,0.7844444468621816,0.012554982158238375,"{'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 10}"
175,decisiontree,0.784525197422458,0.012544430772740707,"{'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 15}"
176,decisiontree,0.7846684350400355,0.012513756796208092,"{'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 20}"
177,decisiontree,0.7854288375975952,0.012735552851707178,"{'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 100}"
178,decisiontree,0.7858355147634626,0.013668673946486633,"{'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 200}"
179,decisiontree,0.7822993571143776,0.013856257898895314,"{'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 500}"
180,decisiontree,0.7675771498017275,0.021438999297420547,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'auto', 'min_samples_leaf': 1}"
